,id,rated,variant,speed,createdAt,lastMoveAt,status,winner,moves,clock,white_player_name,white_ranking,black_player_name,black_ranking
1320,Y3DCsUdQ,True,standard,bullet,2021-04-03 18:49:02.149000+02:00,2021-04-03 18:50:23.412000+02:00,resign,black,22,60,EvilSaintPL,1503,maiklb,1542
1321,ru6aEHlo,True,standard,bullet,2021-04-03 17:57:44.398000+02:00,2021-04-03 17:59:55.101000+02:00,outoftime,black,38,60,EvilSaintPL,1508,Dhruvil_shah01,1521
1322,TrkoYObv,True,standard,bullet,2021-04-03 17:55:25.309000+02:00,2021-04-03 17:57:40.673000+02:00,outoftime,white,42,60,A73293604Miqueila,1500,EvilSaintPL,1514
1323,eeYMYyIh,True,standard,bullet,2021-04-03 17:54:07.595000+02:00,2021-04-03 17:55:22.109000+02:00,resign,white,29,60,roneymagalhaes,1495,EvilSaintPL,1520
1324,DsJlKkmK,True,standard,bullet,2021-04-03 17:52:22.859000+02:00,2021-04-03 17:54:03.380000+02:00,outoftime,white,19,60,EvilSaintPL,1514,krishnaam,1524
1327,vWNUXS27,True,standard,bullet,2021-04-03 16:40:57.856000+02:00,2021-04-03 16:42:55.071000+02:00,mate,black,28,60,naska678,1515,EvilSaintPL,1508
1328,yswefql8,True,standard,bullet,2021-04-03 16:20:30.111000+02:00,2021-04-03 16:22:38.269000+02:00,outoftime,white,33,60,EvilSaintPL,1503,benitocereno,1488
1329,tExI4Ctm,True,standard,bullet,2021-04-03 16:15:22.519000+02:00,2021-04-03 16:17:23.858000+02:00,outoftime,black,38,60,deepminder,1514,EvilSaintPL,1497
1330,1DzFMaZF,True,standard,bullet,2021-04-03 15:53:37.250000+02:00,2021-04-03 15:55:47.193000+02:00,outoftime,white,53,60,Vaiz_mc,1565,EvilSaintPL,1501
1331,Sk15e2NA,True,standard,blitz,2021-04-03 15:47:36.973000+02:00,2021-04-03 15:49:12.262000+02:00,outoftime,white,11,300,EvilSaintPL,1674,onurkerem59,1693
1332,iGVIzo9t,True,standard,blitz,2021-04-03 15:44:51.783000+02:00,2021-04-03 15:47:04.282000+02:00,resign,black,11,300,EvilSaintPL,1682,dgh05ahs,1584
1333,XC9t281D,True,standard,blitz,2021-04-03 15:42:41.611000+02:00,2021-04-03 15:44:44.701000+02:00,resign,white,14,300,toboliak,1688,EvilSaintPL,1687
1334,wWPYFiJM,True,standard,blitz,2021-04-03 15:40:14.304000+02:00,2021-04-03 15:42:28.459000+02:00,resign,black,22,300,Sergey1308,1684,EvilSaintPL,1681
1335,Os7BAqln,True,standard,blitz,2021-04-03 15:30:46.419000+02:00,2021-04-03 15:39:52.135000+02:00,resign,black,60,300,EvilSaintPL,1689,Arxangel1999,1581
1336,PjL4iH1m,True,standard,blitz,2021-04-03 15:06:23.782000+02:00,2021-04-03 15:15:13.670000+02:00,outoftime,black,54,300,vosss45,1693,EvilSaintPL,1683
1337,qgpV29MZ,True,standard,blitz,2021-04-03 14:56:34.972000+02:00,2021-04-03 15:06:16.586000+02:00,draw,,76,300,EvilSaintPL,1683,kajukatla,1693
1338,fc7RqLRU,True,standard,blitz,2021-04-02 18:12:05.887000+02:00,2021-04-02 18:20:44.296000+02:00,outoftime,,67,300,Interfox,1704,EvilSaintPL,1682
1339,BaAOpohC,True,standard,blitz,2021-04-02 18:07:10.085000+02:00,2021-04-02 18:10:46.802000+02:00,resign,white,29,300,EvilSaintPL,1676,zomneo,1673
1340,dlKGxJB6,True,standard,blitz,2021-04-02 17:58:02.312000+02:00,2021-04-02 18:06:59.608000+02:00,resign,black,45,300,EvilSaintPL,1681,Pinoy24,1761
1341,of21xOqM,True,standard,blitz,2021-04-02 17:52:02.245000+02:00,2021-04-02 17:57:52.797000+02:00,resign,white,24,300,dyinks,1698,EvilSaintPL,1686
1342,NhSJ97YF,True,standard,blitz,2021-04-02 17:46:44.557000+02:00,2021-04-02 17:51:47.067000+02:00,resign,black,23,300,EvilSaintPL,1692,Matthi1950,1706
1343,iVCc8qk1,True,standard,blitz,2021-04-02 17:18:20.156000+02:00,2021-04-02 17:28:04.751000+02:00,outoftime,black,56,300,BoxOfficeFxM,1721,EvilSaintPL,1685
1344,SD5Sruq3,True,standard,bullet,2021-04-01 21:29:20.441000+02:00,2021-04-01 21:31:21.833000+02:00,outoftime,black,38,60,FabianoSilvasss,1530,EvilSaintPL,1495
1345,05OEhAYE,True,standard,bullet,2021-04-01 21:27:01.354000+02:00,2021-04-01 21:28:57.168000+02:00,outoftime,white,41,60,EvilSaintPL,1489,gokocan65,1520
1346,KY39y78V,True,standard,bullet,2021-04-01 21:24:35.421000+02:00,2021-04-01 21:26:42.613000+02:00,outoftime,black,40,60,kvta,1520,EvilSaintPL,1482
1347,m4SFOBIP,True,standard,bullet,2021-04-01 21:23:32.127000+02:00,2021-04-01 21:24:28.532000+02:00,resign,white,17,60,EvilSaintPL,1476,BadassSalad,1477
1348,wOROOCF2,True,standard,bullet,2021-04-01 21:22:30.775000+02:00,2021-04-01 21:23:20.273000+02:00,mate,black,16,60,cappecheck,1496,EvilSaintPL,1470
1349,elgbyCBq,True,standard,blitz,2021-04-01 16:15:22.165000+02:00,2021-04-01 16:22:34.212000+02:00,mate,white,51,300,EvilSaintPL,1679,gungorkeles,1677
1350,sOMucaBM,True,standard,blitz,2021-04-01 12:07:40.258000+02:00,2021-04-01 12:12:12.359000+02:00,resign,white,25,300,analizy,2006,EvilSaintPL,1681
1351,D8oLhc1n,True,standard,blitz,2021-04-01 12:02:26.473000+02:00,2021-04-01 12:06:26.687000+02:00,mate,white,23,300,EvilSaintPL,1674,Pitulix,1762
1352,HXrlbZCb,True,standard,blitz,2021-04-01 11:58:40.372000+02:00,2021-04-01 12:01:59.373000+02:00,resign,black,28,300,Hapsaacz,1257,EvilSaintPL,1672
1353,3SQVKxLy,True,standard,blitz,2021-04-01 11:54:08.583000+02:00,2021-04-01 11:58:28.162000+02:00,mate,black,16,300,EvilSaintPL,1682,zygadlo,1320
1354,ISMkRYlz,True,standard,blitz,2021-04-01 11:43:40.902000+02:00,2021-04-01 11:52:39.383000+02:00,resign,black,50,300,jacqueownique,1192,EvilSaintPL,1682
1355,tgrBYkjX,True,standard,blitz,2021-04-01 11:40:35+02:00,2021-04-01 11:43:33.059000+02:00,mate,white,22,300,EvilSaintPL,1681,prawiejakmistrz,1080
1356,7x0aj1f4,True,standard,blitz,2021-04-01 11:33:29.125000+02:00,2021-04-01 11:40:07.095000+02:00,draw,,33,300,EvilSaintPL,1680,wiktorek555,1762
1357,trRsgSVh,True,standard,blitz,2021-04-01 11:30:45.633000+02:00,2021-04-01 11:33:25.036000+02:00,mate,black,31,300,Pajac1410,1307,EvilSaintPL,1679
1359,JdqqlbgJ,True,standard,blitz,2021-04-01 11:08:56.607000+02:00,2021-04-01 11:16:18.942000+02:00,mate,black,47,300,Teslaco,1683,EvilSaintPL,1672
1360,9R5qGSOW,True,standard,blitz,2021-04-01 10:54:04.568000+02:00,2021-04-01 11:03:58.932000+02:00,outoftime,white,75,300,EvilSaintPL,1666,sank5231,1639
1361,NvkQFfhX,True,standard,blitz,2021-04-01 10:49:49.764000+02:00,2021-04-01 10:52:38.383000+02:00,mate,white,25,300,EvilSaintPL,1659,ettshin,1719
1362,viEQxPEr,True,standard,bullet,2021-03-31 20:19:01.278000+02:00,2021-03-31 20:21:19.228000+02:00,outoftime,white,28,60,enfantt,1486,EvilSaintPL,1476
1363,PPNPkrkV,True,standard,blitz,2021-03-31 20:07:35.819000+02:00,2021-03-31 20:16:44.654000+02:00,mate,black,31,300,EvilSaintPL,1665,jasav,1661
1364,qHLUng6A,True,standard,blitz,2021-03-31 20:00:21.871000+02:00,2021-03-31 20:06:28.415000+02:00,resign,white,28,300,Marcaus,1667,EvilSaintPL,1671
1365,R3QgwJg2,True,standard,blitz,2021-03-31 19:43:37.398000+02:00,2021-03-31 19:51:30.248000+02:00,resign,black,23,300,EvilSaintPL,1676,chrisgarciaolvera,1711
1366,4qUEyK9C,True,standard,blitz,2021-03-31 19:41:44.079000+02:00,2021-03-31 19:43:01.301000+02:00,mate,black,11,300,StMarx,1636,EvilSaintPL,1671
1367,eHQtkVwy,True,standard,blitz,2021-03-31 19:37:39.691000+02:00,2021-03-31 19:41:37.310000+02:00,mate,white,32,300,angel12232,1649,EvilSaintPL,1677
1368,MxqcGxd3,True,standard,blitz,2021-03-31 19:33:15.270000+02:00,2021-03-31 19:35:50.147000+02:00,mate,white,24,300,EvilSaintPL,1673,RB_ghost,1564
1369,h4MTZZO0,True,standard,blitz,2021-03-31 16:24:26.994000+02:00,2021-03-31 16:29:58.797000+02:00,mate,black,32,300,syahrun_mubarak,1694,EvilSaintPL,1666
1370,QX8Qe3GY,True,standard,blitz,2021-03-31 14:32:17.397000+02:00,2021-03-31 14:40:00.255000+02:00,mate,white,59,300,EvilSaintPL,1661,TXINTXAMPU,1647
1371,1HaJX342,False,standard,blitz,2021-03-30 22:39:56.592000+02:00,2021-03-30 22:42:31.469000+02:00,resign,white,29,300,EvilSaintPL,1661,YoungCapitan,1320
1372,Iw1NHtT3,False,standard,blitz,2021-03-30 22:29:23.687000+02:00,2021-03-30 22:39:46.417000+02:00,resign,black,67,300,YoungCapitan,1320,EvilSaintPL,1661
1373,iFeww8LY,False,standard,blitz,2021-03-30 22:19:29.536000+02:00,2021-03-30 22:29:17.738000+02:00,resign,white,67,300,EvilSaintPL,1661,YoungCapitan,1320
1374,VqZp8U6p,False,standard,blitz,2021-03-30 22:10:52.177000+02:00,2021-03-30 22:19:13.863000+02:00,resign,black,42,300,YoungCapitan,1320,EvilSaintPL,1661
1375,X33lJ31b,False,standard,blitz,2021-03-30 22:03:39.484000+02:00,2021-03-30 22:08:33.233000+02:00,mate,white,18,300,EvilSaintPL,1661,YoungCapitan,1320
1376,vsYTbcO5,False,standard,blitz,2021-03-30 21:53:35.271000+02:00,2021-03-30 22:03:37.046000+02:00,resign,black,62,300,YoungCapitan,1320,EvilSaintPL,1661
1377,y4Ah8rHb,False,standard,blitz,2021-03-30 21:49:53.411000+02:00,2021-03-30 21:53:24.183000+02:00,resign,white,23,300,EvilSaintPL,1661,YoungCapitan,1320
1378,H0vrhrQA,False,standard,blitz,2021-03-30 21:44:28.396000+02:00,2021-03-30 21:49:46.880000+02:00,resign,black,31,300,YoungCapitan,1320,EvilSaintPL,1661
1379,eb7b73pG,True,standard,bullet,2021-03-30 19:48:35.856000+02:00,2021-03-30 19:50:28.775000+02:00,outoftime,white,35,60,EvilSaintPL,1470,bluesarodite,1463
1380,E1wUS5tL,True,standard,bullet,2021-03-30 18:49:43.134000+02:00,2021-03-30 18:51:18.853000+02:00,mate,white,27,60,DarkMathematician,1496,EvilSaintPL,1475
1381,J5YGNWEP,True,standard,bullet,2021-03-30 18:47:34.325000+02:00,2021-03-30 18:49:40.345000+02:00,outoftime,black,42,60,EvilSaintPL,1481,Jandaedan,1493
1382,5aN9rk15,True,standard,bullet,2021-03-30 18:46:22.223000+02:00,2021-03-30 18:47:28.938000+02:00,resign,black,20,60,cescna24,1386,EvilSaintPL,1476
1383,e9WxZm33,True,standard,bullet,2021-03-30 18:44:27.288000+02:00,2021-03-30 18:46:18.929000+02:00,mate,black,34,60,Dpraveenkumar,1492,EvilSaintPL,1470
1384,oE1bZuUx,True,standard,bullet,2021-03-30 18:42:43.862000+02:00,2021-03-30 18:44:21.398000+02:00,outoftime,white,27,60,EvilSaintPL,1464,Maksim136,1462
1385,lMLsYgN2,True,standard,bullet,2021-03-30 18:40:06.929000+02:00,2021-03-30 18:42:09.782000+02:00,outoftime,,45,60,EvilSaintPL,1464,Tuztref131985,1485
1386,mhc3DFw5,True,standard,bullet,2021-03-30 18:38:09.913000+02:00,2021-03-30 18:40:02.651000+02:00,outoftime,black,42,60,KaiserIV,1428,EvilSaintPL,1459
1387,An7egEgJ,True,standard,blitz,2021-03-30 16:50:55.540000+02:00,2021-03-30 16:55:21.513000+02:00,resign,black,33,300,EvilSaintPL,1666,mohamad130,1655
1388,BsRmo8PY,True,standard,blitz,2021-03-30 16:46:53.727000+02:00,2021-03-30 16:50:16.396000+02:00,draw,,33,300,satyam_98,1686,EvilSaintPL,1666
1389,pNko6j81,True,standard,blitz,2021-03-30 16:44:26.399000+02:00,2021-03-30 16:46:14.197000+02:00,resign,black,7,300,EvilSaintPL,1672,toboliak,1675
1390,6ixgtjbM,True,standard,blitz,2021-03-30 16:07:55.934000+02:00,2021-03-30 16:16:58.421000+02:00,mate,black,85,300,Deepak-3107,1647,EvilSaintPL,1666
1391,a0VTfPQD,True,standard,blitz,2021-03-29 13:46:48.693000+02:00,2021-03-29 13:53:27.680000+02:00,resign,black,29,300,EvilSaintPL,1672,neosamp,1652
1392,c69ORqs7,True,standard,blitz,2021-03-29 13:36:26.115000+02:00,2021-03-29 13:46:21.786000+02:00,draw,,51,300,Starteg246,1649,EvilSaintPL,1672
1393,6RO2cObK,True,standard,blitz,2021-03-29 13:28:51.094000+02:00,2021-03-29 13:36:19.369000+02:00,resign,black,37,300,EvilSaintPL,1678,walexjolz,1689
1394,46NoeJ6N,True,standard,blitz,2021-03-29 13:20:30.002000+02:00,2021-03-29 13:27:16.018000+02:00,resign,black,29,300,Robot_Wizard,1672,EvilSaintPL,1672
1395,ayFjPhxb,True,standard,blitz,2021-03-29 13:15:57.997000+02:00,2021-03-29 13:18:58.532000+02:00,resign,black,16,300,EvilSaintPL,1678,sylspio,1692
1396,dmsbU0Lt,True,standard,blitz,2021-03-29 13:14:06.124000+02:00,2021-03-29 13:14:59.857000+02:00,resign,black,9,300,BALAJIradhika,1625,EvilSaintPL,1672
1397,AqXYZSyB,True,standard,blitz,2021-03-29 13:12:46.942000+02:00,2021-03-29 13:13:30.408000+02:00,resign,white,8,300,hurmanoid,1749,EvilSaintPL,1677
1398,Q4AWWycl,True,standard,blitz,2021-03-28 19:31:28.966000+02:00,2021-03-28 19:33:46.281000+02:00,resign,black,22,300,EvilSaintPL,1683,ATimins,1684
1399,3QSQxM7y,True,standard,blitz,2021-03-28 19:26:47.953000+02:00,2021-03-28 19:31:03.970000+02:00,resign,white,24,300,brmboardmower,1713,EvilSaintPL,1688
1400,BZ0CrOfT,True,standard,blitz,2021-03-28 19:24:15.647000+02:00,2021-03-28 19:26:43.113000+02:00,mate,white,48,300,EvilSaintPL,1682,Dimasys,1687
1401,KO2Wvt0h,True,standard,blitz,2021-03-28 19:23:45.443000+02:00,2021-03-28 19:24:04.661000+02:00,resign,white,5,300,arno-b,1684,EvilSaintPL,1688
1402,JaHTEyNg,True,standard,blitz,2021-03-28 19:19:39.777000+02:00,2021-03-28 19:23:38.404000+02:00,resign,black,24,300,EvilSaintPL,1694,medferpa_ian,1643
1403,zurSPsOH,True,standard,blitz,2021-03-28 17:29:49.057000+02:00,2021-03-28 17:38:27.443000+02:00,outoftime,white,29,300,EvilSaintPL,1687,Zzouheir,1767
1404,dEfwAjAG,True,standard,blitz,2021-03-28 17:23:48.278000+02:00,2021-03-28 17:29:43.436000+02:00,resign,black,35,300,bazzlara,1676,EvilSaintPL,1681
1405,83ql2MTb,True,standard,blitz,2021-03-28 17:15:01.093000+02:00,2021-03-28 17:23:03.552000+02:00,mate,black,34,300,EvilSaintPL,1686,mahirkamisli7777,1725
1406,6m7RYPAX,True,standard,blitz,2021-03-28 17:08:09.555000+02:00,2021-03-28 17:14:52.273000+02:00,resign,white,63,300,sirawesome92,1735,EvilSaintPL,1691
1407,YCpgNbV5,True,standard,blitz,2021-03-28 16:59:44.270000+02:00,2021-03-28 17:07:59.761000+02:00,resign,black,49,300,tsolo4117chess,1693,EvilSaintPL,1685
1408,FFIAIQ06,True,standard,blitz,2021-03-28 16:53:08.736000+02:00,2021-03-28 16:59:34.221000+02:00,resign,black,45,300,EvilSaintPL,1691,crameshnayak,1674
1409,dZtAJidZ,True,standard,blitz,2021-03-28 16:17:24.468000+02:00,2021-03-28 16:27:40.422000+02:00,outoftime,white,55,300,EvilSaintPL,1685,Aouj,1681
1410,Pr3ivoEr,True,standard,blitz,2021-03-28 16:07:28.736000+02:00,2021-03-28 16:17:17.689000+02:00,outoftime,white,66,300,iskoiskopartizani,1670,EvilSaintPL,1691
1411,U4TcmPS6,True,standard,blitz,2021-03-28 15:40:28.486000+02:00,2021-03-28 15:50:39.024000+02:00,outoftime,black,68,300,amme05,1628,EvilSaintPL,1687
1412,NjOKRKoS,True,standard,blitz,2021-03-28 15:19:14.903000+02:00,2021-03-28 15:24:42.669000+02:00,resign,white,32,300,EvilSaintPL,1681,kampotcool,1680
1413,K8cSiXd9,True,standard,blitz,2021-03-28 15:10:25.903000+02:00,2021-03-28 15:19:04.720000+02:00,resign,black,47,300,EvilSaintPL,1687,r0bert0cs,1642
1414,KFMat3Tm,True,standard,bullet,2021-03-26 09:43:05.206000+01:00,2021-03-26 09:44:42.666000+01:00,resign,white,28,60,Not_MagzyBogues,1446,EvilSaintPL,1465
1415,Zb1oPFxf,True,standard,bullet,2021-03-25 14:53:59.637000+01:00,2021-03-25 14:55:53.542000+01:00,mate,white,46,60,EvilSaintPL,1459,PlayingWithDog,1479
1416,V9JIX6fY,True,standard,bullet,2021-03-25 14:51:35.637000+01:00,2021-03-25 14:53:51.897000+01:00,mate,white,43,60,DANATT,1485,EvilSaintPL,1464
1417,3E27Elh2,True,standard,bullet,2021-03-25 14:50:25.101000+01:00,2021-03-25 14:51:30.819000+01:00,resign,black,19,60,EvilSaintPL,1470,Best_Spy,1418
1418,74QZJgf4,True,standard,bullet,2021-03-25 14:48:43.228000+01:00,2021-03-25 14:50:13.459000+01:00,resign,black,30,60,derDaden,1360,EvilSaintPL,1466
1419,QclqATPo,True,standard,bullet,2021-03-25 14:46:25.460000+01:00,2021-03-25 14:48:33.370000+01:00,outoftime,white,37,60,EvilSaintPL,1461,yossofreakingcool,1390
1420,vfRCFKpb,True,standard,bullet,2021-03-25 14:31:47.296000+01:00,2021-03-25 14:32:55.596000+01:00,mate,black,19,60,abelak,1443,EvilSaintPL,1456
1421,wazw6Wjy,True,standard,blitz,2021-03-24 12:33:58.432000+01:00,2021-03-24 12:43:06.733000+01:00,resign,black,60,300,EvilSaintPL,1692,pshee,1741
1422,EmkP3QIJ,False,standard,bullet,2021-03-24 12:13:15.070000+01:00,2021-03-24 12:14:50.531000+01:00,resign,white,18,60,EvilSaintPL,1456,YoungCapitan,1219
1423,kI3lKyhl,False,standard,bullet,2021-03-24 12:11:16.078000+01:00,2021-03-24 12:13:08.719000+01:00,outoftime,white,38,60,YoungCapitan,1219,EvilSaintPL,1456
1424,rgydi538,False,standard,bullet,2021-03-24 12:10:09.942000+01:00,2021-03-24 12:11:10.391000+01:00,mate,white,18,60,EvilSaintPL,1456,YoungCapitan,1219
1425,7E79wVLA,False,standard,bullet,2021-03-24 12:09:08.685000+01:00,2021-03-24 12:10:04.934000+01:00,resign,black,22,60,YoungCapitan,1219,EvilSaintPL,1456
1426,IV3OrLgY,False,standard,bullet,2021-03-24 12:06:59.673000+01:00,2021-03-24 12:09:03.725000+01:00,outoftime,black,59,60,EvilSaintPL,1456,YoungCapitan,1219
1427,CSZtyZJU,False,standard,blitz,2021-03-24 12:05:52.131000+01:00,2021-03-24 12:06:43.857000+01:00,draw,,10,300,EvilSaintPL,1692,YoungCapitan,1322
1428,5OUFQFx5,False,standard,blitz,2021-03-23 17:07:12.712000+01:00,2021-03-23 17:11:18.719000+01:00,resign,black,50,300,YoungCapitan,1322,EvilSaintPL,1692
1429,w6M7zZZ1,True,standard,blitz,2021-03-23 16:12:46.193000+01:00,2021-03-23 16:15:16.294000+01:00,resign,white,15,300,Alafia,1696,EvilSaintPL,1698
1430,tvf8AQeZ,True,standard,blitz,2021-03-23 15:59:55.104000+01:00,2021-03-23 16:08:35.735000+01:00,outoftime,black,25,300,B_jalalat,1775,EvilSaintPL,1691
1431,J1m9YTEV,True,standard,blitz,2021-03-23 15:52:41.233000+01:00,2021-03-23 15:58:05.165000+01:00,resign,black,30,300,PROKID,1696,EvilSaintPL,1685
1432,Tdu3Veym,True,standard,blitz,2021-03-23 15:45:48.009000+01:00,2021-03-23 15:52:07.921000+01:00,resign,black,28,300,EvilSaintPL,1690,nadktb,1721
1433,5rwDfD6v,True,standard,blitz,2021-03-23 15:41:10.655000+01:00,2021-03-23 15:44:03.618000+01:00,resign,black,21,300,EvilSaintPL,1695,muzaffa,1745
1434,Z5O6wZAG,True,standard,blitz,2021-03-23 15:35:26.908000+01:00,2021-03-23 15:40:15.625000+01:00,resign,black,28,300,sad2409,1692,EvilSaintPL,1689
1435,3USNKTyL,True,standard,blitz,2021-03-23 15:29:56.079000+01:00,2021-03-23 15:32:52.475000+01:00,resign,white,13,300,EvilSaintPL,1683,Otopae,1688
1436,4igJGCnJ,True,standard,blitz,2021-03-23 14:58:36.689000+01:00,2021-03-23 15:06:55.574000+01:00,timeout,black,39,300,xavgarbou21,1681,EvilSaintPL,1677
1437,CaMKoe0q,True,standard,blitz,2021-03-23 14:48:49.637000+01:00,2021-03-23 14:54:45.754000+01:00,resign,white,29,300,EvilSaintPL,1671,toshiro98,1661
1438,csX2BJ7X,True,standard,blitz,2021-03-23 14:42:21.998000+01:00,2021-03-23 14:47:44.685000+01:00,resign,white,22,300,EvilSaintPL,1665,Igorrivne,1663
1439,J5VXpEJJ,True,standard,blitz,2021-03-23 14:34:46.339000+01:00,2021-03-23 14:41:53.906000+01:00,resign,black,38,300,drliger,1649,EvilSaintPL,1660
1440,GXePCs54,True,standard,blitz,2021-03-22 16:34:39.735000+01:00,2021-03-22 16:44:30.468000+01:00,draw,,74,300,Dsoul20,1554,EvilSaintPL,1661
1441,8UgbNc10,True,standard,blitz,2021-03-22 16:05:21.875000+01:00,2021-03-22 16:11:25.703000+01:00,resign,white,23,300,EvilSaintPL,1655,spartacus1971,1661
1442,JCLgQNC8,True,standard,blitz,2021-03-22 16:00:12.763000+01:00,2021-03-22 16:04:27.733000+01:00,resign,white,28,300,EvilSaintPL,1649,Patzerking2,1669
1443,yBz3AW85,True,standard,blitz,2021-03-22 14:29:17.704000+01:00,2021-03-22 14:35:44.248000+01:00,timeout,black,52,300,vnikas,1602,EvilSaintPL,1644
1444,Xc8c0v2I,True,standard,blitz,2021-03-22 14:14:34.955000+01:00,2021-03-22 14:22:58.055000+01:00,resign,black,29,300,Coy-Karpov,1640,EvilSaintPL,1638
1445,PqdTIkSF,True,standard,blitz,2021-03-22 13:13:28.508000+01:00,2021-03-22 13:16:48.333000+01:00,resign,white,23,300,EvilSaintPL,1633,zhosstanislav,1604
1446,hugLqMOM,True,standard,blitz,2021-03-22 13:04:37.334000+01:00,2021-03-22 13:12:37.659000+01:00,resign,white,48,300,Dragoran20Dragoran20,1645,EvilSaintPL,1638
1447,FZvStKzv,True,standard,blitz,2021-03-22 12:58:57.152000+01:00,2021-03-22 13:04:14.039000+01:00,resign,black,25,300,EvilSaintPL,1643,pupleur27,1721
1448,xsHYlTXn,True,standard,blitz,2021-03-22 12:01:04.622000+01:00,2021-03-22 12:05:23.295000+01:00,resign,black,20,300,qahar,1612,EvilSaintPL,1637
1449,A72aZftu,True,standard,blitz,2021-03-22 11:50:27.584000+01:00,2021-03-22 12:00:36.767000+01:00,outoftime,white,46,300,pecaturasik12,1500,EvilSaintPL,1641
1450,ADrmMUKr,True,standard,blitz,2021-03-22 11:41:43.492000+01:00,2021-03-22 11:49:43.856000+01:00,resign,white,65,300,EvilSaintPL,1636,Gaetanos,1578
1451,BJJfXJmP,False,standard,blitz,2021-03-22 00:04:57.445000+01:00,2021-03-22 00:08:24.349000+01:00,mate,black,20,300,EvilSaintPL,1636,YoungCapitan,1322
1452,uPA2Xq4n,True,standard,blitz,2021-03-21 20:07:51.528000+01:00,2021-03-21 20:17:36.310000+01:00,resign,black,78,300,EvilSaintPL,1642,galartisa,1640
1453,I3iHpNwz,True,standard,blitz,2021-03-21 20:02:02.231000+01:00,2021-03-21 20:06:14.254000+01:00,resign,white,25,180,Nary89,1553,EvilSaintPL,1649
1454,FNBLQxoh,True,standard,blitz,2021-03-21 19:57:47.167000+01:00,2021-03-21 20:00:00.964000+01:00,resign,white,21,300,EvilSaintPL,1641,ludi_mare,1745
1455,lZcpRfzc,True,standard,bullet,2021-03-21 19:55:12.440000+01:00,2021-03-21 19:57:25.361000+01:00,outoftime,black,43,60,EvilSaintPL,1462,Turxan_1,1440
1456,x4XjqtPE,True,standard,bullet,2021-03-21 16:35:38.349000+01:00,2021-03-21 16:36:02.515000+01:00,resign,white,10,60,LOPETRONIC,1547,EvilSaintPL,1466
1457,IVtgxTRk,True,standard,bullet,2021-03-21 16:33:18.024000+01:00,2021-03-21 16:35:31.281000+01:00,outoftime,black,55,60,EvilSaintPL,1472,KunwarYuvraj,1472
1458,y3cZwYRv,True,standard,bullet,2021-03-21 16:31:16.346000+01:00,2021-03-21 16:33:14.648000+01:00,outoftime,white,34,60,pedpicab,1472,EvilSaintPL,1478
1459,0hu8caV9,True,standard,bullet,2021-03-21 16:29:43.210000+01:00,2021-03-21 16:30:56.018000+01:00,timeout,black,23,60,marimpou,1403,EvilSaintPL,1473
1460,53w515ly,True,standard,bullet,2021-03-21 16:28:52.434000+01:00,2021-03-21 16:29:39.330000+01:00,resign,black,20,60,EvilSaintPL,1477,jgchess,1553
1461,heCsNBmN,True,standard,bullet,2021-03-21 15:44:47.033000+01:00,2021-03-21 15:46:54.048000+01:00,outoftime,white,49,60,sdsdsdsds,1488,EvilSaintPL,1483
1462,TFtUgiZY,True,standard,bullet,2021-03-21 01:08:35.519000+01:00,2021-03-21 01:10:14.173000+01:00,resign,black,25,60,EvilSaintPL,1488,Abhishai_Ganta,1510
1463,CPMMEZGs,True,standard,bullet,2021-03-21 01:06:41.692000+01:00,2021-03-21 01:08:23.320000+01:00,resign,white,19,60,Azerty-Uiop,1518,EvilSaintPL,1494
1464,DAfnEuq3,True,standard,bullet,2021-03-21 01:01:36.642000+01:00,2021-03-21 01:03:51.276000+01:00,outoftime,black,42,60,EvilSaintPL,1499,Shebitah,1532
1465,QSUwA9OT,True,standard,bullet,2021-03-21 00:58:24.287000+01:00,2021-03-21 01:00:41.036000+01:00,outoftime,white,40,60,Abhishai_Ganta,1503,EvilSaintPL,1504
1466,8FIMaFCE,True,standard,bullet,2021-03-21 00:11:15.808000+01:00,2021-03-21 00:11:28.022000+01:00,resign,white,4,60,EvilSaintPL,1498,mhgleave,1544
